Number,Year,Month,avr_air_pressure,avr_wind_spd,avr_temp,avr_water_pressure,rel_humidity,day_precipitation,month_sun,hour_sun,extreme_wind_speed,min_air_pressure,min_temp,max_air_pressure,max_temp,max_wind_speed,day_max_precipitation
54346,2012,7,983,1.7,24.3,23,77,17,52,235.9,14.5,990.4,19.1,1011.7,32.1,9.8,93.8
54346,2012,8,987.9,1.6,22.9,22.4,82,12,61,259.1,14.9,998.4,17.6,1013.4,30.4,10.2,37
54346,2012,9,992.8,1.7,17.4,14.9,77,10,67,249.9,15.6,1005.5,8.3,1024.7,28.1,10.8,25.5
54346,2012,10,996.5,1.8,9.6,7.7,66,9,76,257.6,18.9,1005.6,0.3,1026.3,22.7,13.9,29.3
54346,2012,11,997.2,1.9,-0.3,4.3,70,11,56,163,16.8,1007.3,-9.1,1033,16.1,12.1,2
54346,2012,12,1003.5,1.6,-11.7,1.8,65,8,60,170.9,16.9,1010.4,-16.6,1040.1,10.8,12.5,15
54346,2013,1,1004.4,1.6,-12,1.8,65,5,70,208.4,17.7,1010.8,-17.4,1041.1,5.2,12.5,1.6
54346,2013,2,1003.2,2.1,-7.9,2.1,57,9,72,214.5,18.4,998.5,-16.5,1038.9,9.2,13.6,18.1
54346,2013,3,996,2.4,-0.4,3.3,54,7,69,258.5,19.8,996.9,-7.8,1038.1,19.7,15.2,5.5
54346,2013,4,990.9,2.1,6.5,5,53,11,67,269.2,22,995.9,-1.2,1027.8,23.3,14.3,44
54346,2013,5,987.5,2.4,18.6,10.7,53,6,61,275.9,19.7,997.4,10.2,1016.9,28.1,12.5,28
54346,2013,6,985.8,2,21.8,16.2,64,10,52,235.2,25.1,993.3,15.4,1011.1,31.3,14.2,33.1
54346,2013,7,981,1.8,24.5,22.6,75,14,52,238.9,20.3,996.2,19.3,1010.2,31.1,12.5,24.1
54346,2013,8,984.2,2.1,24.1,22.2,74,11,56,238.7,15.1,1000.3,12.3,1018.6,32.8,9.6,58.3
54346,2013,9,993.8,2.1,17.5,14,71,9,72,264.9,16.3,1002.3,10.1,1021.9,26.9,11,10.4
54346,2013,10,999.4,2,9.9,8.4,69,8,65,222,19,996.5,-1.4,1029.4,21.4,12.4,15.3
54346,2013,11,997.5,2.1,1.6,4.8,66,10,66,192.6,20.9,1007.9,-13.3,1039.9,18.2,14.6,3.4
54346,2013,12,1000.9,1.8,-7.6,2.4,69,5,64,181.2,16.2,1011.2,-23.2,1036,4.9,11.7,4.2
54346,2014,1,1002.7,2.2,-7.7,2.1,57,5,73,217.4,21.1,1012.1,-24.2,1038.9,4.5,14.5,1.8
54346,2014,2,1005.1,2,-4.9,2.3,50,1,66,197.8,18.2,1003.9,-16.1,1037.2,8.8,12,4.3
54346,2014,3,997.1,2.1,3.7,4.2,51,6,70,261.7,18.7,998.4,-11.2,1040.1,13,11.7,8.7
54346,2014,4,994.3,2.2,13,5.5,38,1,71,286.7,17.7,1001.4,-1.1,1028.7,17.7,12.3,23
54346,2014,5,985.8,2.5,16.8,10.4,57,11,58,261.3,17.4,995.8,8,1020.1,27.8,12.2,30.8
54346,2014,6,984.6,1.8,21.2,17.7,72,18,42,187.9,16.6,999.6,13.9,1019.3,30.7,12.4,10
54346,2014,7,984.5,1.9,24.4,20.3,67,11,48,218.9,15.9,996.4,20.1,1011.9,32.8,11.4,97.7
54346,2014,8,987.5,1.8,23.7,19.1,67,14,66,280.9,16.2,997.2,16.6,1015.7,32,10.3,99.9
54346,2014,9,993.1,2,16.9,11.7,63,9,74,272.8,16.8,1006.3,8.1,1024,28.7,11.1,27.1
54346,2014,10,998.2,2.2,11.2,7.7,55,4,67,227.6,17,1008,-1.6,1039.2,23.7,11,43.8
54346,2014,11,999.6,2,2.9,4.2,56,5,71,206.8,23.2,1001.7,-7.9,1037.5,16,15.9,24.7
54346,2014,12,1002,2.1,-9.5,1.9,62,7,77,218,17.2,997.6,-18.4,1038.6,11.4,11.7,2.9
54346,2015,1,1003.8,1.9,-8.8,2.1,63,10,65,193.3,14.1,1016.6,-21.4,1044.4,0.8,9.1,
54346,2015,2,1000.1,2.1,-5,2.6,59,6,71,212.9,18.4,1012.6,-16.1,1034.4,8.9,13.9,0.3
54346,2015,3,998.4,2.3,2.4,3.6,49,8,75,279.4,16.8,1008.9,-10.2,1029.1,16.5,11.2,1.2
54346,2015,4,993,2.3,11.4,5.8,46,7,68,273.9,20.8,996.3,-1.1,1030.2,17.7,13.1,15.6
54346,2015,5,985.6,2.8,17.6,8.6,45,7,67,302.1,18,999.4,8.4,1015.3,25.9,12.1,20.5
54346,2015,6,984.2,2.1,20.9,15.9,66,15,49,219.6,16.7,995.6,14.9,1011.9,29.4,10.8,42.5
54346,2015,7,984.9,1.9,24,19.9,68,14,55,251.8,16.6,995.1,20.2,1010.7,31.6,10,28.2
54346,2015,8,986.5,1.8,23.3,21.2,75,18,54,228.4,14.4,993.9,18.1,1016.6,31.5,10.1,162.4
54346,2015,9,993.6,1.8,18.4,13.9,67,5,79,290.8,14.7,1004.6,6.7,1024.9,27.5,9.9,28.1
54346,2015,10,996.6,2.1,9.9,7.5,59,8,78,264.2,16.4,1002.7,3.3,1029.6,21.1,11.3,13.4
54346,2015,11,1004.5,1.9,-1,4.4,71,9,40,118.4,17.6,1012.4,-8.3,1038.9,17.1,12.1,22.1
54346,2015,12,1003.4,2,-4.9,3.2,70,9,46,131.6,13.8,1020.7,-17.1,1041,5.5,9.7,0.7
54346,2016,1,1004.7,2,-12.7,1.5,60.3,3,,,14.6,1019.4,-19.7,1041.2,2.2,10.2,0.3
54346,2016,2,1001.5,2.1,-5.6,2.4,55.6,5,,215,15.8,1011.8,-20,1038.6,7.1,10.8,5.8
54346,2016,3,998,2.5,4,3.8,46.1,3,,269,18.6,1005.2,-9.7,1031.7,15.1,12.8,11.9
54346,2016,4,990.2,2.5,11.6,5.7,44,11,,,22,994.9,-0.8,1024,22.8,15.1,93
54346,2016,5,987.3,2.5,17.3,10,54,9,,234,14.7,997.6,10.2,1019,27,10.2,19.6
54346,2016,6,984.6,2.2,21.6,15.7,62.9,13,,188,16,995.8,13.7,1016.8,28.3,10.1,41.3
54346,2016,7,985,1.9,25.3,22.1,70.1,11,,179,17.7,991.5,19.3,1012.1,30.9,10.5,58.6
54346,2016,8,986,2,23.8,21.9,74.5,9,,222,16.6,993.7,13.6,1016.5,31.6,10,106.7
54346,2016,9,992.2,1.8,18.4,15.8,74.4,14,,165,18.8,1004.9,9.1,1022,29.8,13.8,40.3
54346,2016,10,999,2,9.4,7.8,64,10,,159,15.6,1009.5,-1.6,1028.3,23.3,10.1,32.4
54346,2016,11,1001.5,2.1,-0.1,4,61.4,6,,154,16.9,997.6,-8.3,1035.1,16.6,12.2,44.5
54346,2016,12,1003.4,1.9,-5.88,2.93,67.98,8,,143,17.4,1009.5,-19.5,1041.2,4,12,15.2
54346,2017,1,1004.17,2,-8.94,2,60.51,7,,181.8,16,1013.8,-22.8,1042.7,4.8,9.9,1.8
54346,2017,2,1001.7,2.1,-5.3,2.5,57,4,,185.7,20.2,1006.9,-19.2,1041.7,4.8,14.2,5.9
54346,2017,3,997.78,2.08,2.7,3.23,45.18,0,,235.8,20.1,994.7,-10.1,1036.1,14.5,13.5,17.9
54346,2017,4,989.13,2.25,12.16,5.68,42.33,4,,280,17.7,1001.3,-2.7,1024.9,22.9,12.1,17.4
54346,2017,5,988.4,2.31,17.92,9.9,50.23,12,,309.7,23.7,991.3,8.6,1018.6,28.6,12.1,2
54346,2017,6,985.7,2.1,22,14.2,55.7,9,,260.9,12.9,995.5,14.7,1016,30.2,10.2,29
54346,2017,7,984.2,2.3,26.4,22,65.3,9,,260.7,11.9,987.6,20,1010.1,31.5,9.7,76.2
54346,2017,8,985.9,1.9,23.3,21.7,75.3,15,,217.5,16,994.9,13.9,1011.4,33.2,13.1,16.9
54346,2017,9,990.9,2.3,18.2,13.9,67.8,9,,260.6,17.3,1003.2,7.3,1023,28.7,12.5,71.6
54346,2017,10,1001,2,9.2,7.5,62.6,6,,226.1,14.8,1004.2,-0.5,1031.5,23.1,12.6,28.5
54346,2017,11,1000,2.5,0.1,3.6,51.1,6,,204.9,17,1007.3,-7,1031.2,15.5,11.5,12.6
54346,2017,12,1002.9,2,-7.8,1.9,54.4,3,,204.9,14.5,1005.9,-14,1036.4,9.8,10.3,1.8
54346,2018,1,1002.8,2,-12.1,1.5,56.5,4,,225.4,17.9,1008.3,-15.6,1038.7,6,12.2,0.8
54346,2018,2,1001,2.2,-8.2,1.7,47.2,2,,222.5,17.2,1006.7,-16,1038.9,10.3,12.2,3.3
54346,2018,3,997.7,2.8,2.7,4,52.5,7,,266.7,16.7,1007.3,-8,1032.5,19.5,12.1,6.6
54346,2018,4,991.9,2.7,11.4,6.4,48,8,,244,18.8,1006.9,0.7,1023.9,24.1,12,2
54346,2018,5,987.8,2.5,17.8,10.9,54.6,10,,295.8,17.8,990.7,6.3,1021.6,33.2,12.5,23.8
54346,2018,6,984,2.4,22.3,16.7,64.5,11,,276.7,19.6,999.5,16,1012.2,29.6,12.7,58.3
54346,2018,7,985.7,2.3,26.6,25.4,73.3,13,,214.9,14.6,996.8,18.9,1011.8,32.5,8.3,65
54346,2018,8,986.5,1.8,24.7,23.8,79,13,,201.5,12.4,998.4,18.5,1017.9,32,8.5,4.7
54346,2018,9,991.8,2,16.9,14.1,74.9,10,,249.9,17.7,1002.6,1.9,1027.5,27.9,12.1,10.1
54346,2018,10,997.2,2.1,9.1,7.3,64.1,6,,247.8,19.3,1008.8,-2.7,1033.9,22.1,13.4,29.1
54346,2018,11,1001.8,1.9,2,4.3,59.8,5,,203.5,18.4,1012.4,-6,1032.4,16,14.1,9.5
54346,2018,12,1006.4,2.1,-7.6,2.1,54.2,4,,214.3,18,1007.5,-16.4,1037.8,4.5,13.3,1.3
54346,2019,1,1004.3,2,-7.4,1.7,49.5,0,,244.9,18,1011.9,-15.8,1040.3,4.4,12.6,3.1
54346,2019,2,1002.7,2.1,-5.4,2.1,48.5,4,,204.7,19.4,1011,-17.1,1036.8,6.2,13.9,10.5
54346,2019,3,993.78,2.33,4,3.68,46.48,7,,242.1,19.1,1009.6,-9.9,1035.1,16.6,13.3,1.7
54346,2019,4,992.1,2.6,10.1,5.2,42.6,6,,246.5,20.5,993.4,-2.2,1033.2,24.1,13.1,25.5
54346,2019,5,986.9,2.9,18.6,9.1,45.2,6,,289.5,18,990.9,4.8,1019.6,26.5,10.9,27.2
54346,2019,6,984.65,2.33,21.48,16.88,67.73,12,,205.1,15.6,995,15.4,1011.2,28.6,9.4,17.2
54346,2019,7,983.1,2.2,25.8,23.6,71.7,10,,209.1,14.8,991.5,15.4,1014.3,34,11,57.6
54346,2019,8,985.2,1.9,23.1,23.3,82.5,21,,134.9,20.7,997.5,17.6,1014.8,30.9,11.8,50.6
54346,2019,9,994.6,1.95,18.9,16.4,75.58,6,,234.1,15,1006.8,8.4,1030.2,29.4,10.4,36.5
54346,2019,10,998.3,2.1,10.8,8.5,65.5,7,57.5,221.5,23.7,1002,-1.7,1032.6,23.9,15.2,26.3
54346,2019,11,1002.1,2.1,0.9,4.1,59,10,,187.2,19.9,1013.3,-16.9,1042.1,17.6,13,9
54346,2019,12,1003.5,2.2,-6.1,2.8,67.1,7,,208.6,17.9,1012.7,-17.1,1040.2,7.7,12.1,5.2
54346,2020,1,1003.7,1.9,-7.6,2.4,68.6,4,,227,15,1018.7,-22.1,1043.2,5.7,9.2,0.7
54346,2020,2,1002.6,2.2,-3.8,3.3,65.8,10,,227.3,20.3,1011,-14.7,1038.3,10.4,13.2,5.6
54346,2020,3,995.3,2.4,3.6,4.2,53.9,5,67.77,225.05,15.9,1007.8,-7.3,1032.8,18.1,10.2,0.4
54346,2020,4,994.2,2.5,9.6,5,42.4,3,66.04,237.6,18.2,998.2,1.3,1023.8,23,11.4,10.5
54346,2020,5,,,,,,,,,31.2,982.3,8.1,1022.4,26.5,19.4,65.9999
54346,2020,6,983.5,2.3,22.7,16,59.2,6,54.95,239.7,14.2,996.2,13,1012.6,29.4,9.3,41.9
54346,2020,7,985,2,24.7,20.7,68.1,6,44.2,207.1,12.9,998.4,17.9,1013.7,32.3,8.8,32.9999
54346,2020,8,984.5,2,24.6,24,78.5,18,30.09,137.9,19.7,990.9,13.7,1014.9,33,11.1,59.1
54346,2020,9,990.4,2.2,17.9,15.5,76.2,12,37.41,154.4,16,991.6,5.5,1026.7,27.1,12.3,23.2
54346,2020,10,998.7,2.1,9.5,7.2,61.6,4,62.53,240,18.1,1007.6,-4.6,1037.1,25,12.6,4.4
54346,2020,11,1002.6,2.2,2.5,4.7,59.5,3,53.14,176.2,19.5,1004.8,-11.8,1037.6,14.8,12.1,10.2
54346,2020,12,1004.13,2.05,-7.98,1.88,54.05,0,65.75,193.8,17,1009.9,-13.5,1036.1,9.2,11.1,2.6
54471,2005,1,1024.4,2.8,-8,2.2,63,2,69,207.9,15.2,1014.5,-16.7,1038.1,5.1,10.4,4
54471,2005,2,1026.7,2.8,-7.8,2,55,3,61,182.3,16.4,1005.1,-13.3,1037.7,9,11.2,7.6
54471,2005,3,1019.5,3.9,1.8,3.1,44,0,73,273,15.9,1011.2,-10.2,1027.6,14.7,10.4,0
54471,2005,4,1009.7,3.9,11.9,7.4,53,8,61,242.7,19.7,994.6,1.4,1022.1,25.4,13.3,1.3
54471,2005,5,1007.8,3.4,16.7,11.2,60,10,58,260.3,20,998,8.1,1018.7,29.3,13.8,8.2
54471,2005,6,1001.2,3.1,22.6,19.5,72,17,49,218.7,15.9,999.4,10.5,1014.5,33.2,11.8,10.8
54471,2005,7,1005.4,2.9,26,24.5,73,8,54,245,24.2,996,18.6,1011.8,33.6,16.2,54.6
54471,2005,8,1008.8,2.9,24.7,24.2,77,11,46,193.6,17.4,995.3,11.5,1020.4,32.9,11.1,81.6
54471,2005,9,1017.4,2.3,20.4,15.6,67,4,66,243.5,19.5,1002.5,8.1,1021.5,28.4,11,20.7
54471,2005,10,1022,2.9,12.7,9.8,65,6,71,242.7,16.8,1010.5,-1.9,1034,23,11.9,35.7
54471,2005,11,1022.2,1.8,5,5.7,61,2,71,207.5,17.9,1011,-12.2,1038.2,17.4,11.7,8.8
54471,2005,12,1030.6,1.7,-8.5,1.9,58,5,64,183.3,16.5,1011,-15.1,1039.1,5.8,12.2,0
54471,2006,1,1028.6,3,-7.9,2.5,70,2,55,163.4,15.6,1009.1,-17.5,1036.1,1.9,10.3,1.5
54471,2006,2,1027.4,3.9,-5.4,3.1,67,4,57,170.4,13.6,1004.3,-16.2,1036,6.6,9.2,8.5
54471,2006,3,1016.5,4.1,2.2,4.5,63,3,63,233.8,18.4,1007.8,-9.8,1031.7,14.4,12,0.1
54471,2006,4,1011.4,4.2,8.4,7.4,68,10,52,207,19,993.8,0.3,1021.5,22.4,10.6,28.3
54471,2006,5,1010.7,3.8,17.9,13.3,66,6,60,270.5,18.2,994.5,5.1,1019.3,25.1,11,75.4
54471,2006,6,1003.7,3.6,22.2,19.7,74,7,51,229.7,13.6,991.6,13.6,1013.1,26.6,8.9,61.5
54471,2006,7,1004.2,3.4,24.6,25.1,81,14,43,195.5,12.2,993.7,17.4,1013.9,32.3,6.8,102
54471,2006,8,1007.6,3.3,25,25.4,80,7,45,188.4,13,995.2,16,1013.6,31.5,8.2,103.6
54471,2006,9,1015.1,3.2,20,16.7,72,4,65,239.9,15.5,1003.8,10.6,1022.2,28.5,7.9,72.4
54471,2006,10,1018.9,4,13.9,11.7,69,7,56,189.8,17.4,1009.6,-2,1028.7,24.6,10.7,6.1
54471,2006,11,1021.3,3.8,3.3,5.3,62,3,62,181.2,14.6,1006.5,-5.8,1034.9,19.3,9.6,7.4
54471,2006,12,1028.5,3.2,-3.7,3.3,66,2,51,147.7,15.4,1012.9,-17.4,1034.1,2.7,10.6,17.4
54471,2007,1,1028.6,2.3,-5.5,2.9,69,3,58,173.3,14.8,1015.9,-16,1034.3,2.8,9.7,6.1
54471,2007,2,1021.1,3.4,0.6,4.2,63,2,57,170.2,18.5,1006.6,-20.7,1044.3,6.3,11.9,7
54471,2007,3,1019.1,3.6,2.2,5.1,69,7,53,196.6,16.4,1003.9,-10.1,1027.7,10.8,11.1,8.9
54471,2007,4,1014.9,4.2,10.3,7.8,62,6,59,237.8,20.4,994.2,-1.7,1023.6,24.3,13.1,14.7
54471,2007,5,1005.7,4,17.8,12.7,64,12,61,274,18.5,997.9,6.7,1024.2,27.8,12,22.3
54471,2007,6,1006.6,4.1,23.3,19.3,68,3,60,270.2,12.6,989,13,1015.1,30.8,7.6,97.2
54471,2007,7,1002.9,3.3,24.8,24.3,78,10,45,202.7,13.7,996.4,14.4,1014.1,29.1,8.9,170.6
54471,2007,8,1006.6,3.2,24.9,24.5,79,6,51,217.1,14.1,999.4,18.6,1015.7,31,7.8,102.1
54471,2007,9,1013.4,2.8,20.9,17.2,70,6,65,238.8,11.9,1004.4,6.1,1022.8,29.7,7.9,19.1
54471,2007,10,1020.7,3.1,12,10.2,69,7,51,174.2,18.7,1008.7,1.9,1027.4,26.7,10.9,9.5
54471,2007,11,1025.1,3.7,2.8,5.2,64,4,59,172.5,14.2,1003.9,-7,1032.5,17.5,9,3.6
54471,2007,12,1024.4,2.7,-3.8,3.3,70,5,55,156.8,17.1,1014.1,-15.4,1035.2,7.5,10.8,3.1
54471,2008,1,1031.2,3.3,-8.6,1.9,55,,72,214.8,17.9,1012.1,-15.3,1033.2,2.9,10.8,7.8
54471,2008,2,1027.2,3.2,-4.7,2.5,55,1,71,221.9,13.4,1008,-12.8,1030.4,10.7,9.1,14.2
54471,2008,3,1018.4,3.9,4.6,5.5,65,3,54,199.9,21.9,994.3,-10.8,1028.7,14.6,14.4,92.2
54471,2008,4,1013.5,4.5,11.6,8.7,65,6,54,215.9,13.9,1003.1,-0.6,1025.2,19.1,9.6,24.3
54471,2008,5,1007.4,4,16.7,13.2,71,11,44,197.3,18.8,993.9,6,1014.8,27.8,13.1,65.6
54471,2008,6,1007.3,3,20.8,19.8,81,13,35,158.4,15.6,995.8,13.4,1013.6,31.6,10,29.4
54471,2008,7,1004.3,3,24.8,26.9,86,11,41,184.4,12.5,994.4,17.3,1010.1,32,8.7,25
54471,2008,8,1007,3,24.2,24.8,82,7,56,235.3,20,990.3,17.6,1014.8,31.4,10.9,110.4
54471,2008,9,1013.5,3.3,20.2,17.3,71,4,62,228.5,16.6,1003.8,9.4,1023.5,29,10.5,54.8
54471,2008,10,1018.1,3.4,13.4,11.4,71,6,62,210.2,16.2,1006.8,-0.8,1028,25.7,10.1,41.5
54471,2008,11,1022.8,3.9,3.4,5.5,63,4,71,210.4,14.8,1012.8,-11.6,1032.6,13.9,9.4,12.2
54471,2008,12,1024.3,4.3,-3.5,3,57,2,61,174.6,13.1,1010.6,-12.3,1035.2,5.6,8.7,7.2
54471,2009,1,1027.2,3.4,-6.7,2.2,55,1,69,205.2,15.6,1015.4,-16.9,1041.5,3.5,10.1,0.5
54471,2009,2,1022.1,3.5,-4,2.9,60,4,60,181.6,16.1,1004.1,-16.5,1037.2,8.2,10.9,0.3
54471,2009,3,1019.7,4.4,2.5,4.2,56,4,67,250,15.1,1005.1,-5.4,1028.2,16.8,11,14.4
54471,2009,4,1014.5,4.4,11.1,8.3,64,6,57,228.7,17.9,999.2,0.7,1021.4,24.6,10.1,16.5
54471,2009,5,1010.3,4.1,18.1,13.3,65,4,60,269.9,11.7,999.2,6.9,1018.1,23,7.9,15.9
54471,2009,6,1001.8,3.7,22.2,18.5,70,13,56,249.9,10.5,998.4,12.6,1015,29.2,5.9,60.1
54471,2009,7,1003.5,3.5,24.5,24,79,11,47,214.1,13.7,994.2,19,1014.3,31.7,8.8,83.7
54471,2009,8,1008.1,3.3,25.2,24.4,76,6,65,273.2,15.6,993.5,15.9,1013.8,31.6,9.1,89.8
54471,2009,9,1013.8,3.7,19.3,17,76,6,53,197.1,16.8,1005,4.1,1022.6,30,9.5,13.6
54471,2009,10,1016.6,3.7,12.4,9.8,67,6,60,203.7,17.4,1003.7,-0.2,1024.4,24.7,10.3,8.9
54471,2009,11,1026.2,4.9,-0.8,4.3,67,4,57,168.3,14.9,1008.6,-13,1028.9,14.9,10.4,1.4
54471,2009,12,1025.2,3.4,-7.1,2.8,68,4,61,175.8,16.3,1011.3,-18.1,1034.3,10.7,10.6,6.8
54471,2010,1,1026.8,3.8,-9.8,2.4,70,6,62,184.9,15,1009.7,-18.4,1035.6,8.3,10.1,5.9
54471,2010,2,1024.4,3.9,-5.7,2.9,65,4,55,164.8,18.5,990.2,-13.5,1035.1,10.7,11.6,32
54471,2010,3,1021.9,4.6,-0.2,3.7,59,4,60,224,17.4,1000.6,-7.9,1034.2,14.2,11.9,4.3
54471,2010,4,1016.9,4.6,7.2,6.5,65,11,46,185.9,14.9,991.7,-1.8,1025.2,21.4,9.4,65.3
54471,2010,5,1008.2,4.2,16,13.4,75,11,42,190.6,15.6,998.5,7,1021.2,30.3,10.3,31.4
54471,2010,6,1008.9,2.8,21.8,19.7,77,8,53,237.9,15.6,993.9,10,1013.7,26.6,9.8,56
54471,2010,7,1004.8,3.4,25.5,26.8,82,12,22,100.9,13.5,992.7,17.6,1012.7,30.1,7.5,82.1
54471,2010,8,1008.2,2.8,24.1,24.7,83,11,41,173.4,17.1,997.5,11.3,1017.6,35.5,10.6,37.4
54471,2010,9,1014,3.4,19.4,18.2,78,7,50,185.8,12.9,1002.7,9.8,1021.2,27.5,8.1,14.5
54471,2010,10,1020.7,4,10.9,9.7,69,6,64,218.2,18.5,994.9,0.4,1024.7,22.6,10.8,29.3
54471,2010,11,1020.3,4.2,4.5,5.8,64,6,61,178.6,16.9,1011.3,-10.9,1035.2,20.5,11.2,15.3
54471,2010,12,1019,4,-5.2,2.9,61,5,56,161.9,15.1,1006.1,-19.5,1033.4,8.1,9.1,15.2
54471,2011,1,1030.7,2.7,-10.6,1.6,57,0,76,227,17,1011.5,-19.2,1035.1,2.7,10.8,3
54471,2011,2,1024.4,3.7,-3.7,3.1,63,1,61,181.3,17.9,1005.6,-17.1,1032.4,10.3,12.1,10.5
54471,2011,3,1021.8,4.1,2.5,3.8,52,1,78,289.1,20.8,992.8,-7.1,1034.7,11.4,14,33.9
54471,2011,4,1013.7,5,9.8,6.9,57,6,59,234.8,17.4,998.1,-2.4,1026.9,20.3,10.5,14.3
54471,2011,5,1008.4,4.7,17.3,11.7,61,5,66,296.9,18,991.7,5.4,1019.5,27.7,10.5,28.9
54471,2011,6,1004.5,3.6,21.7,19.4,76,12,46,206.7,11,1000.1,11.6,1019.4,32.2,7.2,13.4
54471,2011,7,1003.5,2.8,25.2,25.3,79,11,41,188,13,994.5,19.4,1013.8,30.8,7.9,53.6
54471,2011,8,1007.3,2.7,25.1,26.2,83,11,45,191.9,15.2,997.1,16.9,1016.3,30.4,8.3,64.2
54471,2011,9,1014.8,3.7,18.6,14.2,66,3,66,243.1,15.3,1005.8,6,1022.6,32,9.6,42.5
54471,2011,10,1020.1,3.7,13.4,10.8,69,8,62,210.1,18.8,1003.5,-3.5,1034.2,22.4,12.1,26.8
54471,2011,11,1025.1,4,3.5,5.6,66,6,55,162.6,19.4,1003.1,-13,1034.9,16,12.4,13
54471,2011,12,1030.5,2.8,-6.1,2.3,56,1,74,211.5,18.2,996.7,-19.3,1034.8,10,12.3,11.1
54471,2012,1,1029.7,2.9,-9.7,1.7,54,1,60,178.3,16.3,1014.3,-20.3,1041.3,-1.3,11.2,0.1
54471,2012,2,1025.8,3.6,-5.7,2.3,51,2,71,220.9,15.4,1009.9,-13.2,1031.6,10.4,10.3,5
54471,2012,3,1021.5,4.2,0.9,3.9,59,7,61,228,17.8,1011.5,-8.9,1028.1,14.2,9.9,1.9
54471,2012,4,1011.4,4.3,11,7.9,59,5,58,232.1,17.1,997.3,-0.7,1027,19.9,11.2,12.9
54471,2012,5,1009.7,3.2,18.6,12.3,59,3,67,301.3,15.9,994.9,6.3,1015.7,27.2,9.1,56.4
54471,2012,6,1005,3.2,21.6,20.2,78,16,41,182.2,12.8,994.8,11.6,1011.7,29.6,7.9,50
54471,2012,7,1003.3,3.1,25.1,25.9,82,12,42,191.3,13.5,994.6,18.3,1011.5,33.8,7.1,41.9
54471,2012,8,1008.5,2.9,23.7,24.5,83,12,53,223,12.7,988.9,17.8,1016.2,32.7,7.6,93.4
54471,2012,9,1014,3.1,19.4,17.2,76,9,57,210,17.3,1003.9,6.2,1022.4,28.8,10.3,63.8
54471,2012,10,1018.1,3.2,12.3,9.5,65,7,67,229.6,14.8,1001.8,-0.9,1027.7,23.4,9.9,14
54471,2012,11,1019.8,3.4,2.2,4.8,64,7,61,179.8,16.7,1006.9,-9.7,1031.5,18.6,10.5,42.7
54471,2012,12,1027.2,3.2,-8.6,2.3,62,5,60,172.6,14.9,1017.5,-15.9,1037.8,6.5,9.2,2.2
54471,2013,1,1028.1,2.9,-10.2,2.2,68,6,53,159.9,14.1,1017.6,-18.9,1037,4.5,9.9,7.6
54471,2013,2,1026.6,3.6,-5.4,2.8,62,5,59,176.4,15.9,1011.1,-20.4,1034.9,8.1,10.5,3.6
54471,2013,3,1018.8,4.4,1,3.9,57,3,61,226.1,15.8,1003.1,-9.6,1029,12.3,9.9,17.4
54471,2013,4,1013.4,4.6,7.4,6.3,62,9,65,259.7,15.8,996.3,-3.2,1023.3,23.6,10,28.2
54471,2013,5,1008.8,4.2,17.9,13,65,2,64,287.9,15.3,997.4,7,1018.7,28.6,9.9,19.7
54471,2013,6,1006.5,3.2,21.8,19.1,74,9,49,221.8,13.5,996.8,10.5,1016.9,29.9,7.8,55.6
54471,2013,7,1001.4,2.9,25.2,25.6,81,11,51,229.8,14.6,989.4,17.2,1011.9,31.3,7.8,106.9
54471,2013,8,1004.5,3.7,25.5,25.6,77,10,40,169.4,18,982.8,13.3,1015.7,32.4,10.5,73
54471,2013,9,1014.7,3.1,19.7,16.1,70,7,58,212.5,12.6,999.1,7.9,1020.7,27.8,8,61.1
54471,2013,10,1021.3,3.4,11.6,10,72,11,53,181.7,15.6,1004.5,-1.4,1026.1,22.6,9.3,37.8
54471,2013,11,1020.4,3.7,4.3,5.8,63,4,62,183.5,15.1,999.4,-8.8,1030.2,13.5,9.8,24.4
54471,2013,12,1024.3,3.3,-4.3,3,65,4,61,175.4,15.7,1006.1,-21.8,1039.1,3.6,10,13
54471,2014,1,1025.9,3.8,-5.1,2.6,58,2,59,177.6,13.8,1014.3,-23.2,1040.3,5.9,9.2,2.6
54471,2014,2,1028.5,3.9,-3.7,2.6,51,1,51,153.1,16.1,1008.8,-18.6,1037.1,5.7,10.7,9
54471,2014,3,1019.7,3.6,4.4,5.1,59,3,64,237.6,20.7,998.3,-10.8,1031.9,13.5,13,19.4
54471,2014,4,1016.3,4.4,12.8,7.8,53,1,64,256.9,17.9,1000.8,-2.7,1022.8,18.5,11.3,26.8
54471,2014,5,1007.1,3.8,17.3,12.6,65,11,51,228.9,14.6,994.7,5.6,1019.9,28,8.9,21.5
54471,2014,6,1005.4,3,22.3,19.8,74,11,47,213.3,8.8,992.4,10.5,1017,33,6.7,32.6
54471,2014,7,1004.8,3.1,25.5,23.3,72,3,49,223,19,986.3,18.5,1009.7,32.5,11.1,159.6
54471,2014,8,1008,2.9,25,22.7,72,5,63,266.1,16,993,12,1010.3,31.7,8.9,140.5
54471,2014,9,1014.2,3,19,14.8,67,6,66,241.9,10.1,1005,6.8,1021.6,28.3,7.4,18.9
54471,2014,10,1020,4.3,12.7,9.4,60,3,57,192.3,11.6,1003.8,0.9,1029.1,26.5,9.3,46.6
54471,2014,11,1022.2,3.8,4.9,5.6,62,4,60,175.7,18,996.6,-9.6,1026.6,17.4,11,19.1
